type,expiry,strike,oi,change
C,2610,85000,145,-1
C,2610,87500,7,0
C,2610,90000,66,17
C,2610,95000,13,-1
C,2610,100000,32,1
C,2611,44500,1,0
C,2611,50250,35,0
C,2611,56000,34,0
C,2611,57500,100,0
C,2611,60500,100,0
C,2611,61000,200,0
C,2611,63000,1,0
C,2611,64000,125,0
C,2611,65000,10,0
C,2611,66000,321,0
C,2611,67000,938,0
C,2611,67500,300,0
C,2611,68000,130,0
C,2611,68375,16,16
C,2611,68500,1,0
C,2611,69000,1162,0
C,2611,70000,1017,0
C,2611,70500,1,0
C,2611,71000,103,0
C,2611,71500,278,278
C,2611,72000,195,0
C,2611,72500,201,0
C,2611,74000,100,0
C,2611,74500,116,0
C,2611,75000,834,3
C,2611,75500,75,0
C,2611,76000,1,0
C,2611,76500,278,278
C,2611,79000,5,0
C,2611,80000,50,0
C,2611,82500,1,0
C,2611,87500,1,0
C,2611,90000,3,1
C,2611,92500,1,0
C,2611,95000,3,-2
C,2611,100000,5,1
P,2609,20000,1479,42
P,2609,21000,252,0
P,2609,22000,428,2
P,2609,23000,176,-34
P,2609,24000,133,-9
P,2609,25000,3945,20
P,2609,26000,184,16
P,2609,27000,151,53
P,2609,27250,8,7
P,2609,27500,22,15
P,2609,27750,11,10
P,2609,28000,64,31
P,2609,28250,1,0
P,2609,28500,6,3
P,2609,28750,66,0
P,2609,29000,60,5
P,2609,29500,33,13
P,2609,29750,12,12
P,2609,30000,6338,-8
P,2609,30500,86,0
P,2609,30750,2,0
P,2609,31000,242,32
P,2609,31500,160,0
P,2609,31750,5,5
P,2609,32000,102,6
P,2609,32250,5,5
P,2609,32500,30,17
P,2609,32750,2,2
P,2609,33000,470,44
P,2609,33250,1,0
P,2609,33500,8,6
P,2609,33750,7,4
P,2609,34000,138,51
P,2609,34250,1,0
P,2609,34500,27,-2
P,2609,34750,69,0
P,2609,35000,4021,0
P,2609,35500,15,7
P,2609,35750,50,0
P,2609,36000,108,23
P,2609,36250,0,0
P,2609,36500,36,4
P,2609,36750,56,0
P,2609,37000,577,4
P,2609,37500,4,2
P,2609,37750,1,0
P,2609,38000,956,28
P,2609,38500,240,10
P,2609,38750,6,5
P,2609,39000,289,13
P,2609,39250,165,0
P,2609,39500,357,12
P,2609,39750,16,13
P,2609,40000,4778,17
P,2609,40500,177,0
P,2609,40750,48,6
P,2609,41000,939,10
P,2609,41250,1,0
P,2609,41500,22,0
P,2609,41750,0,0
P,2609,42000,2055,30
P,2609,42250,21,0
P,2609,42500,29,0
P,2609,42750,17,0
P,2609,43000,1058,17
P,2609,43250,60,0
P,2609,43500,783,0
P,2609,43750,14,0
P,2609,44000,1431,-10
P,2609,44250,31,0
P,2609,44500,129,0
P,2609,44750,14,0
P,2609,45000,2466,33
P,2609,45250,105,0
P,2609,45500,160,0
P,2609,45750,60,0
P,2609,46000,2096,35
P,2609,46250,67,0
P,2609,46500,392,1
P,2609,46750,27,0
P,2609,47000,1094,6
P,2609,47250,124,0
P,2609,47500,1018,2
P,2609,47750,92,0
P,2609,48000,2859,-1072
P,2609,48250,123,0
P,2609,48500,751,0
P,2609,48750,150,0
P,2609,49000,1452,16
P,2609,49250,216,0
P,2609,49500,204,2
P,2609,49750,151,0
P,2609,50000,9485,193
P,2609,50250,82,-1
P,2609,50500,1325,0
P,2609,50750,172,1
P,2609,51000,1595,4
P,2609,51250,214,0
P,2609,51500,240,4
P,2609,51750,48,0
P,2609,52000,2118,214
P,2609,52250,63,0
P,2609,52500,632,-20
P,2609,52750,26,0
P,2609,53000,2856,325
P,2609,53250,40,3
P,2609,53500,1744,32
P,2609,53750,81,3
P,2609,54000,2692,22
P,2609,54250,112,4
P,2609,54500,554,98
P,2609,54750,293,0
P,2609,55000,4432,-101
P,2609,55250,10,0
P,2609,55500,796,1
P,2609,55750,20,1
P,2609,56000,1846,8
P,2609,56250,31,1
P,2609,56500,812,12
P,2609,56750,101,0
P,2609,57000,2843,-39
P,2609,57250,49,0
P,2609,57500,485,7
P,2609,57750,102,0
P,2609,58000,2241,294
P,2609,58250,217,0
P,2609,58500,1203,329
P,2609,58625,1,0
P,2609,58750,95,1
P,2609,58875,6,1
P,2609,59000,3324,23
P,2609,59125,17,0
P,2609,59250,105,0
P,2609,59375,15,0
P,2609,59500,883,10
P,2609,59625,3,0
P,2609,59750,50,1
P,2609,59875,19,0
P,2609,60000,9531,1042
P,2609,60250,71,0
P,2609,60375,2,0
P,2609,60500,1053,416
P,2609,60625,1,0
P,2609,60750,147,1
P,2609,60875,67,0
P,2609,61000,2444,42
P,2609,61125,16,0
P,2609,61250,6,0
P,2609,61500,1555,27
P,2609,61625,6,0
P,2609,61750,238,0
P,2609,61875,59,2
P,2609,62000,2982,-28
P,2609,62125,11,0
P,2609,62250,91,0
P,2609,62375,219,0
P,2609,62500,789,2
P,2609,62625,10,0
P,2609,62750,708,4
P,2609,62875,1,0
P,2609,63000,3584,-285
P,2609,63125,73,0
P,2609,63250,41,0
P,2609,63375,57,-1
P,2609,63500,800,3
P,2609,63625,40,0
P,2609,63750,32,9
P,2609,63875,94,1
P,2609,64000,3045,444
P,2609,64125,25,0
P,2609,64250,20,10
P,2609,64375,27,0
P,2609,64500,657,8
P,2609,64625,52,0
P,2609,64750,480,0
P,2609,64875,11,0
P,2609,65000,3553,-88
P,2609,65125,31,31
P,2609,65250,90,6
P,2609,65375,31,0
P,2609,65500,803,6
P,2609,65625,26,1
P,2609,65750,698,2
P,2609,65875,1,1
P,2609,66000,2407,78
P,2609,66125,4,4
P,2609,66250,22,0
P,2609,66375,1,1
P,2609,66500,2232,1
P,2609,66625,22,4
P,2609,66750,149,0
P,2609,67000,2816,334
P,2609,67250,114,2
P,2609,67375,58,0
P,2609,67500,639,31
P,2609,67625,1,1
P,2609,67750,282,26
P,2609,68000,2169,-16
P,2609,68250,134,24
P,2609,68375,1,0
P,2609,68500,197,44
P,2609,68750,47,0
P,2609,69000,1171,9
P,2609,69250,2,1
P,2609,69500,8,0
P,2609,70000,1482,1
P,2609,70500,2,0
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,72000,0,0
P,2609,73000,3,0
P,2609,77500,4,0
P,2609,78000,1,0
P,2609,80000,1,0
P,2609,85000,5,0
P,2610,20000,122,59
P,2610,22500,9,9
P,2610,25000,3404,-15
P,2610,26000,21,0
P,2610,27000,3,0
P,2610,28000,3,0
P,2610,29000,10,6
P,2610,30000,1444,14
P,2610,31000,2,1
P,2610,32000,5,1
P,2610,33000,30,28
P,2610,34000,2,0
P,2610,35000,121,4
P,2610,36000,1,0
P,2610,37000,168,5
P,2610,38000,4,0
P,2610,39000,101,0
P,2610,40000,405,0
P,2610,41000,103,0
P,2610,42000,115,1
P,2610,42750,30,0
P,2610,43000,135,0
P,2610,43250,15,0
P,2610,43500,15,0
P,2610,43750,12,0
P,2610,44000,179,0
P,2610,44250,36,0
P,2610,44500,1,0
P,2610,44750,34,0
P,2610,45000,744,25
P,2610,45250,28,0
P,2610,45500,283,76
P,2610,45750,43,0
P,2610,46000,281,25
P,2610,46250,6,0
P,2610,46500,157,0
P,2610,46750,131,0
P,2610,47000,284,29
P,2610,47250,25,0
P,2610,47500,50,0
P,2610,47750,31,0
P,2610,48000,520,0
P,2610,48250,51,0
P,2610,48500,179,0
P,2610,48750,23,0
P,2610,49000,117,0
P,2610,49250,31,0
P,2610,49500,26,0
P,2610,49750,51,0
P,2610,50000,870,0
P,2610,50250,46,0
P,2610,50500,236,0
P,2610,50750,29,0
P,2610,51000,286,0
P,2610,51250,39,0
P,2610,51500,175,0
P,2610,51750,60,0
P,2610,52000,440,0
P,2610,52250,45,0
P,2610,52500,152,0
P,2610,52750,42,2
P,2610,53000,1140,4
P,2610,53250,4,0
P,2610,53500,135,1
P,2610,53750,2,0
P,2610,54000,409,0
P,2610,54250,35,4
P,2610,54500,580,100
P,2610,54750,6,0
P,2610,55000,1923,5
P,2610,55250,39,0
P,2610,55500,252,0
P,2610,55750,91,1
P,2610,56000,324,0
P,2610,56250,14,0
P,2610,56500,117,0
P,2610,56750,27,0
P,2610,57000,389,8
P,2610,57250,11,0
P,2610,57500,162,2
P,2610,57750,31,0
P,2610,58000,1590,3
P,2610,58250,16,0
P,2610,58375,441,0
P,2610,58500,123,101
P,2610,58625,10,0
P,2610,58750,13,0
P,2610,59000,140,0
P,2610,59125,10,0
P,2610,59250,42,0
P,2610,59500,32,3
P,2610,59625,11,0
P,2610,59750,3,0
P,2610,60000,1677,36
P,2610,60250,4,0
P,2610,60375,300,0
P,2610,60500,134,0
P,2610,60750,48,0
P,2610,60875,7,0
P,2610,61000,537,18
P,2610,61500,0,0
P,2610,61750,0,0
P,2610,61875,6,0
P,2610,62000,896,40
P,2610,62250,1,0
P,2610,62375,6,0
P,2610,62500,490,32
P,2610,62875,6,0
P,2610,63000,216,100
P,2610,63500,2,0
P,2610,63625,6,0
P,2610,63750,0,0
P,2610,63875,55,0
P,2610,64000,1308,3
P,2610,64250,7,0
P,2610,64500,232,0
P,2610,64750,3,2
P,2610,65000,1455,0
P,2610,65250,8,8
P,2610,65375,231,0
P,2610,65500,63,0
P,2610,66000,12,1
P,2610,66500,91,57
P,2610,66750,9,0
P,2610,67000,506,5
P,2610,67500,41,2
P,2610,67625,6,0
P,2610,67750,9,0
P,2610,68000,541,5
P,2610,68125,4,0
P,2610,68500,8,1
P,2610,69000,212,1
P,2610,69250,0,0
P,2610,69750,0,0
P,2610,70000,101,0
P,2610,70250,0,0
P,2610,70500,0,0
P,2610,71000,0,0
P,2610,72500,1,0
P,2610,73000,6,6
P,2610,79000,1,0
P,2610,85000,22,0
P,2611,25000,62,-1
P,2611,27000,6,5
P,2611,28000,20,20
P,2611,30000,1,0
P,2611,35000,2,0
P,2611,37000,2,0
P,2611,38000,1,0
P,2611,39000,1,1
P,2611,40000,100,0
P,2611,41000,103,0
P,2611,42000,251,0
P,2611,43000,155,18
P,2611,44000,102,0
P,2611,44500,1,0
P,2611,44750,1,0
P,2611,45000,1,0
P,2611,45250,2,0
P,2611,45500,2,0
P,2611,45750,2,0
P,2611,46000,2,0
P,2611,46250,2,0
P,2611,46500,3,0
P,2611,46750,2,0
P,2611,47000,102,0
P,2611,47250,2,0
P,2611,47500,3,0
P,2611,47750,2,0
P,2611,48000,6,0
P,2611,48250,3,0
P,2611,48500,3,0
P,2611,48750,101,2
P,2611,49000,49,0
P,2611,49250,41,0
P,2611,49500,218,0
P,2611,49750,28,0
P,2611,50000,248,0
P,2611,50250,59,0
P,2611,50500,103,0
P,2611,50750,28,0
P,2611,51000,608,0
P,2611,51250,25,-15
P,2611,51500,18,0
P,2611,52000,582,100
P,2611,52500,139,139
P,2611,52750,2,0
P,2611,53000,55,0
P,2611,53250,15,0
P,2611,53500,400,0
P,2611,53750,15,13
P,2611,54000,100,0
P,2611,54250,1,0
P,2611,54500,300,-100
P,2611,54750,1,0
P,2611,55000,13,0
P,2611,55250,16,0
P,2611,55500,150,0
P,2611,55750,1,0
P,2611,56000,201,0
P,2611,56500,45,0
P,2611,56750,30,0
P,2611,57000,333,0
P,2611,57250,13,0
P,2611,57500,400,0
P,2611,57750,2,0
P,2611,58000,336,100
P,2611,58250,21,0
P,2611,58500,11,0
P,2611,59000,136,0
P,2611,59500,465,0
P,2611,59750,1,0
P,2611,60000,474,0
P,2611,60500,103,0
P,2611,60750,28,0
P,2611,61000,620,0
P,2611,61500,5,0
P,2611,62000,600,194
P,2611,62500,144,0
P,2611,63000,398,0
P,2611,64000,571,-45
P,2611,64500,340,0
P,2611,65000,801,0
P,2611,66000,270,0
P,2611,66500,239,239
P,2611,67000,870,0
P,2611,67500,4,0
P,2611,68375,16,16
P,2611,68500,478,0
P,2611,69000,450,0
P,2611,69500,1,0
P,2611,70000,460,0
P,2611,70750,160,0
P,2611,72500,330,0
P,2611,79500,1,0
