type,expiry,strike,oi,change
C,2610,58000,1,0
C,2610,60000,1,0
C,2610,60500,100,0
C,2610,61000,201,0
C,2610,62000,29,0
C,2610,63000,4,0
C,2610,63875,50,0
C,2610,64000,31,0
C,2610,65000,103,0
C,2610,65250,1,0
C,2610,65500,60,0
C,2610,66000,301,0
C,2610,66250,4,0
C,2610,66750,0,-2
C,2610,67000,380,0
C,2610,67500,1,0
C,2610,68000,191,0
C,2610,68125,9,9
C,2610,69000,337,0
C,2610,69500,1,0
C,2610,70000,720,0
C,2610,70500,100,0
C,2610,70750,1,0
C,2610,71000,15,0
C,2610,71500,3,1
C,2610,72000,212,0
C,2610,72250,3,0
C,2610,73000,316,-17
C,2610,73500,2,0
C,2610,74000,52,0
C,2610,74500,127,0
C,2610,75000,1357,1
C,2610,76000,361,0
C,2610,77000,1004,0
C,2610,77500,1,0
C,2610,78000,1,1
C,2610,78500,1,0
C,2610,79000,3,0
C,2610,80000,1762,0
C,2610,81000,402,-1
C,2610,82000,3,0
C,2610,83500,6,0
C,2610,84000,2,0
C,2610,85000,131,30
C,2610,87500,2,0
C,2610,90000,23,0
C,2610,95000,6,0
C,2610,100000,30,0
P,2608,20000,2572,0
P,2608,22000,534,0
P,2608,24000,563,0
P,2608,25000,5446,0
P,2608,26000,111,0
P,2608,27000,213,0
P,2608,28000,329,0
P,2608,29000,403,0
P,2608,30000,5621,-2
P,2608,31000,145,0
P,2608,32000,265,0
P,2608,33000,225,0
P,2608,34000,209,1
P,2608,35000,2164,0
P,2608,36000,284,0
P,2608,37000,153,1
P,2608,37250,60,0
P,2608,37500,97,0
P,2608,37750,58,0
P,2608,38000,1625,0
P,2608,38250,3,0
P,2608,38500,90,0
P,2608,38750,4,0
P,2608,39000,423,0
P,2608,39250,20,0
P,2608,39500,19,0
P,2608,39750,14,0
P,2608,40000,2279,0
P,2608,40250,9,0
P,2608,40500,40,0
P,2608,40750,9,0
P,2608,41000,199,0
P,2608,41250,25,0
P,2608,41500,46,-7
P,2608,41750,20,0
P,2608,42000,519,0
P,2608,42250,36,0
P,2608,42500,151,0
P,2608,42750,41,0
P,2608,43000,185,0
P,2608,43250,16,0
P,2608,43500,26,0
P,2608,43750,49,0
P,2608,44000,314,1
P,2608,44250,8,0
P,2608,44500,118,-7
P,2608,44750,58,0
P,2608,45000,2715,0
P,2608,45250,108,0
P,2608,45500,215,0
P,2608,45750,33,0
P,2608,46000,478,-1
P,2608,46250,23,0
P,2608,46500,286,0
P,2608,46750,61,0
P,2608,47000,476,-28
P,2608,47250,69,0
P,2608,47500,357,0
P,2608,47750,184,0
P,2608,48000,1294,-2
P,2608,48250,129,3
P,2608,48500,386,5
P,2608,48750,180,12
P,2608,49000,1558,89
P,2608,49250,154,0
P,2608,49500,582,10
P,2608,49750,56,0
P,2608,50000,4744,164
P,2608,50250,181,0
P,2608,50500,465,3
P,2608,50750,738,-5
P,2608,51000,958,-1
P,2608,51250,57,0
P,2608,51500,270,0
P,2608,51750,48,0
P,2608,52000,975,-35
P,2608,52250,88,1
P,2608,52500,493,-2
P,2608,52750,9,-2
P,2608,53000,2248,-154
P,2608,53250,56,0
P,2608,53500,349,-4
P,2608,53750,76,3
P,2608,54000,1079,34
P,2608,54250,206,-1
P,2608,54500,704,-1
P,2608,54750,80,1
P,2608,55000,1801,7
P,2608,55250,247,1
P,2608,55500,607,0
P,2608,55750,140,13
P,2608,56000,1485,649
P,2608,56250,230,53
P,2608,56500,1754,9
P,2608,56750,55,9
P,2608,56875,117,105
P,2608,57000,1290,125
P,2608,57125,103,0
P,2608,57250,578,128
P,2608,57375,18,1
P,2608,57500,990,1
P,2608,57625,53,0
P,2608,57750,87,21
P,2608,57875,30,24
P,2608,58000,4054,336
P,2608,58125,520,3
P,2608,58250,43,5
P,2608,58375,17,2
P,2608,58500,453,22
P,2608,58625,11,0
P,2608,58750,76,-1
P,2608,58875,19,2
P,2608,59000,3047,464
P,2608,59125,44,0
P,2608,59250,86,2
P,2608,59375,20,3
P,2608,59500,2877,36
P,2608,59625,25,0
P,2608,59750,46,11
P,2608,59875,60,3
P,2608,60000,3748,54
P,2608,60125,108,-2
P,2608,60250,65,0
P,2608,60375,42,0
P,2608,60500,488,53
P,2608,60625,413,4
P,2608,60750,63,4
P,2608,60875,31,-2
P,2608,61000,2489,41
P,2608,61125,34,2
P,2608,61250,3,0
P,2608,61375,32,0
P,2608,61500,2229,-2
P,2608,61625,43,1
P,2608,61750,66,1
P,2608,61875,16,2
P,2608,62000,2967,275
P,2608,62125,169,4
P,2608,62250,144,3
P,2608,62375,30,3
P,2608,62500,958,24
P,2608,62625,41,2
P,2608,62750,586,0
P,2608,62875,524,0
P,2608,63000,3177,154
P,2608,63125,85,0
P,2608,63250,79,-72
P,2608,63375,60,0
P,2608,63500,980,20
P,2608,63625,37,0
P,2608,63750,32,0
P,2608,63875,54,2
P,2608,64000,2349,-203
P,2608,64125,57,-1
P,2608,64250,111,58
P,2608,64375,23,0
P,2608,64500,975,300
P,2608,64625,21,0
P,2608,64750,57,1
P,2608,64875,73,22
P,2608,65000,4866,-57
P,2608,65125,76,20
P,2608,65250,157,-15
P,2608,65375,55,0
P,2608,65500,1362,155
P,2608,65625,87,0
P,2608,65750,222,2
P,2608,65875,478,0
P,2608,66000,1978,161
P,2608,66125,114,3
P,2608,66250,26,3
P,2608,66375,31,28
P,2608,66500,709,27
P,2608,66625,32,16
P,2608,66750,47,41
P,2608,66875,83,1
P,2608,67000,1642,10
P,2608,67125,1,0
P,2608,67250,18,0
P,2608,67375,1,0
P,2608,67500,341,1
P,2608,67625,1,0
P,2608,67750,3,0
P,2608,68000,2389,0
P,2608,68125,2,0
P,2608,68250,191,0
P,2608,68375,8,0
P,2608,68500,222,1
P,2608,68625,1,0
P,2608,68750,6,0
P,2608,68875,6,0
P,2608,69000,1726,0
P,2608,69125,10,0
P,2608,69500,602,0
P,2608,69750,1,0
P,2608,70000,3121,0
P,2608,70125,1,0
P,2608,70250,1,0
P,2608,70375,1,0
P,2608,70500,5,0
P,2608,71000,186,0
P,2608,72000,200,0
P,2608,72250,1,0
P,2608,73000,13,0
P,2608,74000,10,0
P,2608,75000,61,0
P,2608,77500,5,0
P,2609,20000,1344,77
P,2609,21000,231,12
P,2609,22000,43,0
P,2609,23000,20,0
P,2609,24000,23,0
P,2609,25000,3404,-14
P,2609,26000,156,0
P,2609,27000,16,0
P,2609,27500,6,0
P,2609,28000,28,6
P,2609,28500,3,3
P,2609,28750,65,0
P,2609,29000,33,-1
P,2609,29500,6,5
P,2609,30000,6867,16
P,2609,30500,86,0
P,2609,31000,6,1
P,2609,31500,151,136
P,2609,32000,28,-2
P,2609,33000,185,-1
P,2609,33250,1,0
P,2609,34000,28,9
P,2609,34750,69,0
P,2609,35000,2296,177
P,2609,35750,50,0
P,2609,36000,63,0
P,2609,36500,4,0
P,2609,36750,56,0
P,2609,37000,568,0
P,2609,37500,2,0
P,2609,37750,1,0
P,2609,38000,789,10
P,2609,38500,230,1
P,2609,39000,152,7
P,2609,39250,165,0
P,2609,39500,276,0
P,2609,40000,4331,201
P,2609,40250,1,0
P,2609,40500,177,0
P,2609,40750,42,0
P,2609,41000,859,-2
P,2609,41250,1,0
P,2609,41500,22,0
P,2609,42000,1960,-4
P,2609,42250,21,0
P,2609,42500,29,0
P,2609,42750,17,0
P,2609,43000,994,-9
P,2609,43250,65,0
P,2609,43500,782,0
P,2609,43750,14,0
P,2609,44000,1473,-1
P,2609,44250,31,0
P,2609,44500,127,0
P,2609,44750,14,0
P,2609,45000,2602,70
P,2609,45250,105,0
P,2609,45500,159,0
P,2609,45750,60,0
P,2609,46000,1930,0
P,2609,46250,67,0
P,2609,46500,399,33
P,2609,46750,27,0
P,2609,47000,1049,0
P,2609,47250,24,0
P,2609,47500,1041,0
P,2609,47750,92,0
P,2609,48000,3950,1
P,2609,48250,122,0
P,2609,48500,751,0
P,2609,48750,50,0
P,2609,49000,1463,1
P,2609,49250,216,1
P,2609,49500,196,0
P,2609,49750,151,0
P,2609,50000,9136,91
P,2609,50250,81,0
P,2609,50500,1320,0
P,2609,50750,148,0
P,2609,51000,1473,0
P,2609,51250,210,0
P,2609,51500,236,-1
P,2609,51750,48,0
P,2609,52000,1895,14
P,2609,52250,62,0
P,2609,52500,652,5
P,2609,52750,26,0
P,2609,53000,1668,-98
P,2609,53250,24,0
P,2609,53500,1769,-10
P,2609,53750,75,0
P,2609,54000,2636,-49
P,2609,54250,83,45
P,2609,54500,478,56
P,2609,54750,251,0
P,2609,55000,3873,10
P,2609,55250,10,1
P,2609,55500,750,99
P,2609,56000,2199,31
P,2609,56250,28,0
P,2609,56500,622,-121
P,2609,56750,81,1
P,2609,57000,3274,-2
P,2609,57250,29,0
P,2609,57500,604,1
P,2609,57750,102,-2
P,2609,58000,2041,40
P,2609,58250,209,10
P,2609,58500,1030,101
P,2609,58750,76,0
P,2609,58875,4,0
P,2609,59000,3079,99
P,2609,59125,17,0
P,2609,59250,92,0
P,2609,59375,15,12
P,2609,59500,656,2
P,2609,59625,3,2
P,2609,59750,44,0
P,2609,59875,19,0
P,2609,60000,7936,127
P,2609,60250,70,0
P,2609,60375,2,0
P,2609,60500,533,200
P,2609,60625,1,0
P,2609,60750,145,0
P,2609,60875,67,0
P,2609,61000,2514,21
P,2609,61125,16,0
P,2609,61250,3,0
P,2609,61500,1522,1
P,2609,61625,6,0
P,2609,61750,231,0
P,2609,61875,57,0
P,2609,62000,2939,-241
P,2609,62250,23,0
P,2609,62375,103,0
P,2609,62500,773,-7
P,2609,62750,703,690
P,2609,63000,2870,75
P,2609,63125,73,61
P,2609,63250,34,0
P,2609,63375,1,0
P,2609,63500,236,70
P,2609,63625,1,0
P,2609,63750,5,0
P,2609,63875,37,0
P,2609,64000,2316,3
P,2609,64125,1,0
P,2609,64250,12,0
P,2609,64375,22,0
P,2609,64500,400,0
P,2609,64750,480,0
P,2609,64875,10,0
P,2609,65000,3227,-19
P,2609,65250,80,0
P,2609,65375,8,0
P,2609,65500,456,0
P,2609,65625,15,0
P,2609,65750,692,689
P,2609,66000,2102,11
P,2609,66250,12,0
P,2609,66500,1560,1
P,2609,66625,15,0
P,2609,66750,49,40
P,2609,67000,1171,30
P,2609,67250,8,0
P,2609,67500,333,0
P,2609,67750,174,0
P,2609,68000,756,0
P,2609,68250,8,0
P,2609,68500,32,0
P,2609,68750,12,0
P,2609,69000,1146,0
P,2609,69500,4,0
P,2609,70000,1481,0
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,73000,14,0
P,2609,80000,1,0
P,2609,85000,5,0
P,2610,25000,2977,26
P,2610,27000,3,3
P,2610,28000,3,0
P,2610,30000,16,1
P,2610,31000,1,0
P,2610,32000,3,0
P,2610,35000,83,47
P,2610,36000,1,0
P,2610,37000,151,0
P,2610,38000,4,0
P,2610,39000,101,0
P,2610,40000,106,1
P,2610,41000,103,0
P,2610,42000,114,0
P,2610,42750,30,0
P,2610,43000,136,1
P,2610,43250,15,0
P,2610,43500,15,0
P,2610,43750,11,0
P,2610,44000,179,79
P,2610,44250,36,0
P,2610,44500,1,0
P,2610,44750,34,0
P,2610,45000,218,2
P,2610,45250,28,0
P,2610,45500,209,1
P,2610,45750,38,0
P,2610,46000,231,0
P,2610,46250,5,0
P,2610,46500,126,0
P,2610,46750,118,0
P,2610,47000,251,0
P,2610,47250,25,0
P,2610,47500,4,0
P,2610,47750,31,0
P,2610,48000,461,0
P,2610,48250,13,0
P,2610,48500,155,0
P,2610,48750,12,0
P,2610,49000,117,0
P,2610,49250,18,0
P,2610,49500,26,0
P,2610,49750,38,15
P,2610,50000,564,0
P,2610,50250,33,0
P,2610,50500,235,30
P,2610,50750,15,0
P,2610,51000,267,0
P,2610,51250,6,0
P,2610,51500,175,0
P,2610,51750,9,0
P,2610,52000,203,0
P,2610,52500,151,0
P,2610,53000,393,0
P,2610,53250,4,0
P,2610,53500,101,0
P,2610,53750,2,0
P,2610,54000,353,2
P,2610,54250,31,0
P,2610,54500,420,0
P,2610,54750,5,0
P,2610,55000,2011,0
P,2610,55250,31,0
P,2610,55500,103,0
P,2610,55750,101,0
P,2610,56000,253,0
P,2610,56250,9,0
P,2610,56500,4,0
P,2610,56750,21,0
P,2610,57000,357,0
P,2610,57250,9,8
P,2610,57500,208,0
P,2610,57750,31,0
P,2610,58000,1613,100
P,2610,58250,15,0
P,2610,58375,440,0
P,2610,58500,10,0
P,2610,58750,13,0
P,2610,59000,128,0
P,2610,59125,5,0
P,2610,59250,42,0
P,2610,59500,14,0
P,2610,59750,2,0
P,2610,60000,1738,0
P,2610,60250,4,0
P,2610,60375,300,0
P,2610,60500,103,0
P,2610,60750,48,0
P,2610,60875,7,0
P,2610,61000,403,0
P,2610,62000,747,0
P,2610,62250,1,0
P,2610,63000,100,0
P,2610,63500,2,0
P,2610,63625,6,0
P,2610,64000,1050,100
P,2610,64250,2,0
P,2610,64500,231,0
P,2610,64750,1,0
P,2610,65000,850,0
P,2610,65375,231,-25
P,2610,65500,61,1
P,2610,66000,1,0
P,2610,67000,201,0
P,2610,68000,536,0
P,2610,68500,2,0
P,2610,69000,200,0
P,2610,69500,75,0
P,2610,70000,101,-5
P,2610,72500,1,0
P,2610,79000,1,0
P,2610,85000,20,0
