type,expiry,strike,oi,change
C,2612,82000,1,0
C,2612,82500,1126,0
C,2612,83000,121,0
C,2612,84000,523,0
C,2612,85000,1009,1
C,2612,87500,2457,0
C,2612,90000,1799,5
C,2612,95000,1078,0
C,2612,100000,509,4
P,2610,20000,1510,0
P,2610,22500,451,0
P,2610,25000,1564,0
P,2610,26000,184,0
P,2610,27000,206,0
P,2610,28000,243,86
P,2610,29000,175,40
P,2610,30000,6441,190
P,2610,31000,114,8
P,2610,32000,299,116
P,2610,33000,2929,37
P,2610,34000,177,56
P,2610,35000,2229,5
P,2610,36000,86,-25
P,2610,37000,329,11
P,2610,38000,214,21
P,2610,39000,160,11
P,2610,40000,4464,11
P,2610,41000,227,54
P,2610,42000,292,58
P,2610,42750,31,0
P,2610,43000,422,25
P,2610,43250,19,4
P,2610,43500,45,22
P,2610,43750,25,12
P,2610,44000,314,-1
P,2610,44250,37,1
P,2610,44500,24,17
P,2610,44750,37,0
P,2610,45000,2074,-193
P,2610,45250,29,0
P,2610,45500,805,-9
P,2610,45750,132,0
P,2610,46000,555,-34
P,2610,46250,13,0
P,2610,46500,260,1
P,2610,46750,133,0
P,2610,47000,503,-3
P,2610,47250,152,10
P,2610,47500,56,0
P,2610,47750,46,0
P,2610,48000,946,36
P,2610,48250,53,-1
P,2610,48500,207,1
P,2610,48750,275,0
P,2610,49000,478,134
P,2610,49250,80,-2
P,2610,49500,311,104
P,2610,49750,67,0
P,2610,50000,2694,51
P,2610,50250,73,4
P,2610,50500,305,6
P,2610,50750,165,1
P,2610,51000,554,70
P,2610,51250,293,1
P,2610,51500,413,60
P,2610,51750,145,-1
P,2610,52000,1417,-488
P,2610,52250,64,0
P,2610,52500,521,2
P,2610,52750,121,-4
P,2610,53000,1672,120
P,2610,53250,132,1
P,2610,53500,1327,53
P,2610,53750,160,-2
P,2610,54000,1272,91
P,2610,54250,222,0
P,2610,54500,542,-18
P,2610,54750,66,0
P,2610,55000,3344,-616
P,2610,55250,157,-5
P,2610,55500,286,2
P,2610,55750,80,1
P,2610,56000,2039,214
