type,expiry,strike,oi,change
C,2610,76000,301,0
C,2610,77000,993,0
C,2610,77500,1,0
C,2610,78000,1,-1
C,2610,78500,1,0
C,2610,79000,4,0
C,2610,80000,662,0
C,2610,81000,402,0
C,2610,82000,2,0
C,2610,83000,0,-2
C,2610,83500,6,0
C,2610,84000,2,0
C,2610,85000,100,0
C,2610,87500,2,1
C,2610,90000,13,3
C,2610,95000,5,0
C,2610,100000,27,2
P,2608,20000,2334,11
P,2608,22000,477,17
P,2608,24000,426,4
P,2608,25000,5327,7
P,2608,26000,126,8
P,2608,27000,187,8
P,2608,28000,320,34
P,2608,29000,276,-22
P,2608,30000,5594,-470
P,2608,31000,354,-2
P,2608,32000,240,13
P,2608,33000,173,0
P,2608,34000,142,4
P,2608,35000,2148,-4
P,2608,36000,242,-1
P,2608,37000,203,22
P,2608,37250,2,0
P,2608,37500,54,-1
P,2608,37750,1,0
P,2608,38000,1592,-11
P,2608,38250,5,0
P,2608,38500,82,0
P,2608,38750,3,1
P,2608,39000,231,16
P,2608,39250,5,2
P,2608,39500,7,0
P,2608,39750,12,0
P,2608,40000,2103,598
P,2608,40250,8,1
P,2608,40500,35,1
P,2608,40750,13,0
P,2608,41000,169,-9
P,2608,41250,25,0
P,2608,41500,22,3
P,2608,41750,20,0
P,2608,42000,483,-1
P,2608,42250,1,0
P,2608,42500,139,1
P,2608,42750,37,0
P,2608,43000,168,-15
P,2608,43250,10,-1
P,2608,43500,12,2
P,2608,43750,49,0
P,2608,44000,258,-6
P,2608,44250,8,0
P,2608,44500,118,0
P,2608,44750,57,0
P,2608,45000,2393,221
P,2608,45250,130,0
P,2608,45500,198,36
P,2608,45750,33,0
P,2608,46000,399,7
P,2608,46250,21,0
P,2608,46500,281,1
P,2608,46750,57,0
P,2608,47000,446,26
P,2608,47250,69,-1
P,2608,47500,351,1
P,2608,47750,184,0
P,2608,48000,838,26
P,2608,48250,127,0
P,2608,48500,334,-1
P,2608,48750,167,0
P,2608,49000,1436,34
P,2608,49250,141,0
P,2608,49500,612,0
P,2608,49750,56,0
P,2608,50000,3048,-40
P,2608,50250,180,-1
P,2608,50500,453,0
P,2608,50750,808,0
P,2608,51000,1011,98
P,2608,51250,57,0
P,2608,51500,269,2
P,2608,51750,48,0
P,2608,52000,917,26
P,2608,52250,84,0
P,2608,52500,553,38
P,2608,52750,6,0
P,2608,53000,1647,10
P,2608,53250,54,0
P,2608,53500,331,-65
P,2608,53750,71,0
P,2608,54000,732,38
P,2608,54250,192,5
P,2608,54500,663,1
P,2608,54750,78,0
P,2608,55000,2414,-31
P,2608,55250,166,70
P,2608,55500,508,4
P,2608,55750,305,0
P,2608,56000,937,-115
P,2608,56250,148,0
P,2608,56500,1748,3
P,2608,56750,39,0
P,2608,56875,9,0
P,2608,57000,2035,32
P,2608,57125,102,1
P,2608,57250,450,85
P,2608,57375,16,0
P,2608,57500,780,6
P,2608,57625,3,0
P,2608,57750,12,-2
P,2608,57875,32,31
P,2608,58000,4110,67
P,2608,58125,6,0
P,2608,58250,35,0
P,2608,58375,13,0
P,2608,58500,359,3
P,2608,58625,11,0
P,2608,58750,76,0
P,2608,58875,15,0
P,2608,59000,3707,492
P,2608,59125,43,7
P,2608,59250,79,0
P,2608,59375,51,2
P,2608,59500,2050,33
P,2608,59625,25,0
P,2608,59750,31,8
P,2608,59875,57,0
P,2608,60000,5266,894
P,2608,60125,102,0
P,2608,60250,97,0
P,2608,60375,39,0
P,2608,60500,152,1
P,2608,60625,364,0
P,2608,60750,46,1
P,2608,60875,28,5
P,2608,61000,1915,27
P,2608,61125,27,0
P,2608,61250,8,0
P,2608,61375,42,0
P,2608,61500,663,1
P,2608,61625,42,-1
P,2608,61750,63,0
P,2608,61875,11,0
P,2608,62000,3096,327
P,2608,62125,125,0
P,2608,62250,129,0
P,2608,62375,28,1
P,2608,62500,1064,-3
P,2608,62625,34,0
P,2608,62750,373,5
P,2608,62875,520,0
P,2608,63000,2952,-73
P,2608,63125,81,0
P,2608,63250,144,-1
P,2608,63375,61,1
P,2608,63500,833,7
P,2608,63625,36,0
P,2608,63750,8,0
P,2608,63875,50,0
P,2608,64000,2978,-62
P,2608,64125,54,0
P,2608,64250,46,0
P,2608,64375,21,0
P,2608,64500,795,2
P,2608,64625,20,0
P,2608,64750,34,0
P,2608,64875,6,0
P,2608,65000,4983,-3001
P,2608,65125,7,0
P,2608,65250,102,0
P,2608,65375,8,-5
P,2608,65500,995,-1
P,2608,65625,65,0
P,2608,65750,153,0
P,2608,65875,512,0
P,2608,66000,2010,108
P,2608,66125,221,110
P,2608,66250,24,-2
P,2608,66375,5,0
P,2608,66500,684,0
P,2608,66625,16,0
P,2608,66750,15,0
P,2608,66875,82,0
P,2608,67000,1641,0
P,2608,67125,1,0
P,2608,67250,56,-37
P,2608,67375,1,0
P,2608,67500,398,0
P,2608,67625,1,0
P,2608,67750,7,0
P,2608,68000,2502,0
P,2608,68125,3,0
P,2608,68250,191,0
P,2608,68375,27,0
P,2608,68500,221,0
P,2608,68625,1,0
P,2608,68750,9,0
P,2608,68875,6,0
P,2608,69000,1726,0
P,2608,69125,10,0
P,2608,69500,602,0
P,2608,69750,1,0
P,2608,70000,3125,-3000
P,2608,70125,1,0
P,2608,70250,1,0
P,2608,70375,1,0
P,2608,70500,5,0
P,2608,71000,186,0
P,2608,72000,200,0
P,2608,72250,1,0
P,2608,73000,13,0
P,2608,73750,5,0
P,2608,74000,10,0
P,2608,75000,61,0
P,2608,77500,5,0
P,2609,20000,966,22
P,2609,21000,38,5
P,2609,22000,25,-2
P,2609,23000,11,0
P,2609,24000,17,0
P,2609,25000,4704,-1
P,2609,26000,120,2
P,2609,27000,3,0
P,2609,27500,15,0
P,2609,28000,21,0
P,2609,28750,65,0
P,2609,29000,21,1
P,2609,30000,4250,32
P,2609,30500,86,0
P,2609,31000,5,0
P,2609,31500,15,0
P,2609,32000,37,0
P,2609,33000,190,51
P,2609,34000,19,1
P,2609,34750,69,0
P,2609,35000,1047,9
P,2609,35750,50,0
P,2609,36000,46,33
P,2609,36750,56,0
P,2609,37000,504,1
P,2609,37500,2,0
P,2609,37750,1,0
P,2609,38000,763,0
P,2609,38500,226,0
P,2609,39000,61,2
P,2609,39250,165,0
P,2609,39500,350,0
P,2609,40000,2600,9
P,2609,40250,1,0
P,2609,40500,176,0
P,2609,40750,42,0
P,2609,41000,865,1
P,2609,41250,1,0
P,2609,41500,77,0
P,2609,41750,0,0
P,2609,42000,1943,0
P,2609,42250,27,7
P,2609,42500,50,0
P,2609,42750,17,0
P,2609,43000,1025,0
P,2609,43250,65,0
P,2609,43500,582,0
P,2609,43750,9,0
P,2609,44000,1456,0
P,2609,44250,27,0
P,2609,44500,126,0
P,2609,44750,8,0
P,2609,45000,2486,0
P,2609,45500,8,7
P,2609,45750,33,0
P,2609,46000,1945,-8
P,2609,46250,26,0
P,2609,46500,340,0
P,2609,46750,24,0
P,2609,47000,735,9
P,2609,47250,19,0
P,2609,47500,1016,1
P,2609,47750,70,0
P,2609,48000,3167,-226
P,2609,48250,72,0
P,2609,48500,651,0
P,2609,48750,26,0
P,2609,49000,1348,-4
P,2609,49250,209,56
P,2609,49500,181,22
P,2609,49750,141,0
P,2609,50000,8898,-206
P,2609,50250,40,0
P,2609,50500,1179,3
P,2609,50750,145,0
P,2609,51000,1198,3
P,2609,51250,210,0
P,2609,51500,241,0
P,2609,51750,44,0
P,2609,52000,1417,2
P,2609,52250,61,0
P,2609,52500,643,0
P,2609,52750,25,0
P,2609,53000,1563,3
P,2609,53250,15,0
P,2609,53500,1515,200
P,2609,53750,75,0
P,2609,54000,2589,-1
P,2609,54250,2,0
P,2609,54500,407,-1
P,2609,54750,236,3
P,2609,55000,3377,-241
P,2609,55250,8,0
P,2609,55500,650,0
P,2609,56000,1884,200
P,2609,56250,24,0
P,2609,56500,186,0
P,2609,56750,42,19
P,2609,57000,2951,101
P,2609,57250,24,0
P,2609,57500,597,182
P,2609,57750,142,0
P,2609,58000,2081,-303
P,2609,58250,175,0
P,2609,58500,918,0
P,2609,58750,22,0
P,2609,59000,2769,102
P,2609,59250,45,0
P,2609,59500,251,0
P,2609,59750,24,3
P,2609,60000,4307,101
P,2609,60250,2,0
P,2609,60500,321,0
P,2609,60750,138,0
P,2609,61000,1022,-3
P,2609,61250,3,0
P,2609,61500,45,30
P,2609,61625,1,0
P,2609,61750,230,0
P,2609,62000,2825,1
P,2609,62250,21,0
P,2609,62375,102,0
P,2609,62500,698,-2
P,2609,62750,6,0
P,2609,63000,3280,7
P,2609,63125,5,0
P,2609,63250,34,0
P,2609,63375,7,0
P,2609,63500,223,-99
P,2609,63750,6,0
P,2609,63875,37,0
P,2609,64000,2195,-1
P,2609,64375,22,0
P,2609,64500,415,0
P,2609,64750,480,-1
P,2609,65000,3109,0
P,2609,65250,80,0
P,2609,65375,19,0
P,2609,65500,281,0
P,2609,65625,15,0
P,2609,65750,2,0
P,2609,66000,1786,0
P,2609,66125,6,0
P,2609,66250,8,0
P,2609,66500,1559,0
P,2609,66625,15,0
P,2609,66750,9,0
P,2609,67000,1140,0
P,2609,67250,8,0
P,2609,67500,333,0
P,2609,67750,172,0
P,2609,68000,756,0
P,2609,68250,8,0
P,2609,68500,33,0
P,2609,68750,18,0
P,2609,69000,1146,0
P,2609,69500,4,0
P,2609,70000,1476,1
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,73000,19,0
P,2609,75000,2,0
P,2609,80000,1,0
P,2610,25000,19,0
P,2610,30000,3,0
P,2610,35000,1,0
P,2610,36000,1,0
P,2610,37000,1,0
P,2610,38000,2,0
P,2610,39000,1,0
P,2610,40000,103,0
P,2610,41000,1,0
P,2610,42000,101,1
P,2610,42750,1,0
P,2610,43000,126,0
P,2610,43750,9,0
P,2610,44500,1,1
P,2610,44750,1,0
P,2610,45000,211,0
P,2610,45250,8,0
P,2610,45500,203,0
P,2610,46000,150,0
P,2610,46500,64,1
P,2610,46750,106,0
P,2610,47000,178,0
P,2610,47250,18,0
P,2610,47750,28,0
P,2610,48000,407,0
P,2610,48250,12,0
P,2610,48500,1,0
P,2610,48750,1,0
P,2610,49000,6,0
P,2610,49250,2,0
P,2610,49500,5,0
P,2610,49750,2,0
P,2610,50000,556,0
P,2610,50250,4,0
P,2610,50500,104,0
P,2610,50750,1,0
P,2610,51000,1,0
P,2610,51250,1,0
P,2610,51500,176,0
P,2610,51750,1,0
P,2610,52000,254,0
P,2610,52500,152,0
P,2610,52750,1,0
P,2610,53000,138,0
P,2610,53250,1,0
P,2610,53500,201,0
P,2610,54000,107,0
P,2610,54250,7,0
P,2610,54750,6,0
P,2610,55000,607,0
P,2610,55250,31,0
P,2610,55500,100,0
P,2610,55750,101,0
P,2610,56000,250,0
P,2610,56250,5,0
P,2610,56500,4,0
P,2610,56750,20,0
P,2610,57000,252,0
P,2610,57500,200,0
P,2610,57750,31,0
P,2610,58000,1206,85
P,2610,58250,5,0
P,2610,58500,6,0
P,2610,58750,7,0
P,2610,59000,125,0
P,2610,59250,17,0
P,2610,59500,7,0
P,2610,59750,1,0
P,2610,60000,1739,0
P,2610,60500,102,0
P,2610,60750,48,0
P,2610,61000,202,0
P,2610,62000,523,109
P,2610,64000,950,0
P,2610,64500,230,0
P,2610,64750,1,0
P,2610,65000,850,0
P,2610,65500,60,0
P,2610,66000,1,0
P,2610,67000,201,0
P,2610,68000,536,0
P,2610,68500,2,0
P,2610,69000,200,0
P,2610,69500,75,0
P,2610,70000,112,6
P,2610,72500,1,0
P,2610,79000,2,0
P,2610,85000,20,20
